Record ID,Company name,Company owner,Phone Number,City,Street Address,Street Address 2,Postal Code,Website URL,Place ID,Revenue Gate URL,Screenshot URL,Scan Status
22270556303,Peppino's Pizzeria & Sports Grille of Jenison,Chris Hubbard,(510) 462-8379,Byron Center,2185 84th St SW,,49315,peppinospizza.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
22425988435,Jacobs Pizza & Italian Cuisine,Chris Hubbard,(856) 224-5610,Paulsboro,200 E Broad St,,8066,https://www.jacobspizzaitaliancuisine.com/,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
22642967372,Charlie's on Prior,Chris Hubbard,(952) 226-5253,Prior Lake,3950 Green Heights Trl SW,,55372,http://charliesonprior.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
22639291015,Papas pizza,Chris Hubbard,(828) 285-8700,Asheville,429 New Leicester Hwy,,28806,http://www.papaspizzaasheville.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
22184682425,Romeo's Pizza (Lagrange and Lorain),Chris Hubbard,(440) 387-1437,Lorain,1980 Cooper Foster Park Rd,200,44053,http://locations.romeospizza.com,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
22645370935,"The Great Greek Mediterranean Grill - Cedar Park, TX - Arbor Park Shopping Center",Mark Kim,(512) 528-5600,Henderson,1275 West Warm Springs Road,,89014,https://www.thegreatgreekgrill.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
22747921171,Funky Pelican/Crabby Joe's/RiverGrille on the Tomoka,Chris Hubbard,(386) 439-0011,Flagler Beach,215 S Oceanshore Blvd,,32136,http://funkypelican.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
22027948554,Monterey’s Pizza,Chris Hubbard,(703) 683-9400,Alexandria,1000 N Fayette Street,,22314,https://montereyspizzadelivery.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
22327208499,Pagliai’s Grinnell,Chris Hubbard,(641) 236-5331,Grinnell,816 5th Ave,,50112,https://pagliaisgrinnellia.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
23350250295,Gina Maria's Pizza,Chris Hubbard,(612) 293-8229,Plymouth,1400 County Road 101 N,,55447,http://ginamarias.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
22976392327,Anthony's Pizzeria,Chris Hubbard,(864) 228-9677,Simpsonville,655 Fairview Rd,A,29680,http://anthonyssimpsonville.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
23166394411,Screpesi's Sandwich Shop,Sean MacCourtney,(610) 373-9913,Reading,500 Lancaster Ave,,19611,http://screpesissandwichshop.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28591435051,Lazzari's Pizza,Kassidy Farrer,(402) 423-0234,Lincoln,4701 Old Cheney Rd,,68516,https://lazzarislincoln.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28330875044,Charlies Pizza,Sean MacCourtney,(732) 657-8663,Manchester Township,1980 Rt 37 W,,8759,http://www.charliespizza.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
29539028394,Fishers Pub,Mckay May,(508) 923-9757,Middleborough,360 Wareham Street,3222,2346,https://www.fisherspub.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
29663443231,Colarusso's Coal-Fired Pizza,Mckay May,(570) 489-2627,Dickson City,280 Main St,,18519,https://coalfirepa.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
26126167592,Pizza Baby!,Minwoo Ryum,(702) 508-0228,North Las Vegas,1631 W Craig Rd,,89032,https://www.pizzababylv.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
26927657244,Five Star Pizza | Tallahassee,Sean MacCourtney,(850) 361-3661,Tallahassee,1505 Governors Square Blvd,,32301,https://www.fivestarpizza.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
29633911630,Rancho Steve's Pizza,,(916) 851-0749,Rancho Cordova,3191 Zinfandel Dr,,95670,https://www.ranchostevepizza.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
25804203024,Pizza Castle Restaurant,Sean MacCourtney,(203) 755-3501,Waterbury,143 Chase Ave,,6704,https://pizzacastlect.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
26935609953,Extreme Pizza - San Francisco (Sunset & Oceanview),Dallas Williams,(650) 992-9800,San Francisco,"3911 Alemany Blvd, Ste 1001",,94132,https://www.extremepizza.com/location/oceanview-california/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
28591913256,Red Top Pizza (FORMERLY Penny's Pizza),Mckay May,(610) 960-4688,Royersford,68 W Ridge Pike,,19468-1747,https://www.redtoppizza.net/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
29569766755,On Demand Sushi,Chris Hubbard,(702) 302-7700,Las Vegas,11350 Southern Highlands Parkway,135,89141,https://ondemandsushi.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
25457763649,Beneditti's / Top Crust,Tyler Beagley,(561) 250-6523,Jupiter,3755 Military Trl,Suite B8,33458,https://topcrustjupiter.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
26885640103,Bambino's Pizza & Subs (Airport Hwy),Mckay May,(419) 385-3388,Toledo,2208 Airport Hwy,,43609,https://www.orderbambinospizzasubsmenu.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28864352094,Five Star Pizza (Jullington Creek),Sean MacCourtney,,Jacksonville,465 State Rd 13,,32259,https://www.fivestarpizza.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28842629135,Boardtown Pizza and Pints,Chris Hubbard,(662) 498-1555,Starkville,705 University Dr,Suite C,39759,http://boardtownpizzaandpints.com,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
25473056635,Husson's Pizza (Nick's 4 Locs),Chris Hubbard,(304) 757-6035,Boston,5011 Teays Valley Road,#801,25560,https://www.hussonspizza.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
26248112565,Major League Pizza,Kassidy Farrer,(360) 770-9690,Everett,2811 Colby Ave Ste C,c,98201,http://majorleaguepizza.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
29634857310,Liv Pure Açaí,,(303) 881-2318,Holladay,4044 S 2700 E,,84124,http://livpureacai.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28858455844,New York To Go,Dallas Williams,(701) 934-3521,Bismarck,820 43rd Avenue Northeast,124,58503,https://www.newyorktogo.net/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
29303612569,Vicino Pizza,,(208) 758-7770,Coeur d'Alene,2385 N Old Mill Loop,,83814,https://www.vicinopizza.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
27716069447,Falbo Bros Pizzeria (Hartland),Kassidy Farrer,(262) 367-2700,Hartland,418 Merton Ave,100,53029,https://falbobrospizza.hungerrush.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
25030104749,"Local Beer, Patio and Kitchen",Mark Kim,(402)991-8852,Omaha,4909 S 135th St,,68137,http://localbeer.co,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28914580534,Mister Pizza,Mckay May,(716) 882-6500,Buffalo,1065 Elmwood Ave,,14222,https://misterpizzaelmwood.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
28924553294,Devil's Advocate,,(612) 598-3700,Minneapolis,212 South 7th Street,,55402,http://Www.dankellyspub.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28272477550,Panzano Pizzeria,Sean MacCourtney,(973) 703-3969,Montclair,71 Walnut St,,7042,https://www.panzanopizzeriatrattoria.com/?utm_source=gbp,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
28232243078,Harbor and Hops,Kassidy Farrer,(812) 748-2622,Jeffersonville,Gottbrath Pkwy,,47130,http://harborandhops.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28643020054,Carbone's Pizza (Centerville),Minwoo Ryum,(651) 653-7755,Centerville,1861 Main St Centerville,,55038,https://www.carbones.com/locations/centerville/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28223912733,Tony's Pizza (Audubon),Chris Hubbard,(610) 666-7943,Norristown,2809 Egypt Rd,,19403,http://tonyspizzaaudubon.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
29349697592,LaPorta's Pizzeria,,(716) 688-7740,Buffalo,485 W Klein Rd,,14221,http://www.laportaspizzeria.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
26998240865,Falbo Bros. Pizzeria (Dubuque),Chris Hubbard,(563) 451-0855,Dubuque,1315 West Sam Houston Parkway North,100,77043,https://falbobrospizza.hungerrush.com/order/menu/2#beverage,ChIJCb-tyoxXlVQR3YHEb0VVTmc,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJCb-tyoxXlVQR3YHEb0VVTmc,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJCb-tyoxXlVQR3YHEb0VVTmc,success
26190169449,Cottage Inn - Saline,Chris Hubbard,(734) 429-4774,Saline,501 E Michigan Ave,,48176,https://order.cottageinn.com/?uniqueStoreIdentifier=298&y_source=1_MTU1NDQzMjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
25084084295,Eli's Pizza and Pasta,Sean MacCourtney,(908) 436-0436,Elizabeth,766 Trumbull St,,7201,http://www.elispizzapastamenu.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28274314787,Nora's Grill,Chris Hubbard,(410) 988-3350,Sykesville,6300 Georgetown Boulevard,,21784,NorasGrillAndBistro.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
25690616102,Deangelo's,Dallas Williams,(812) 961-0008,Bloomington,2620 E 3rd St,,47401,http://deangelosbloomington.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
26330942495,Station Pizza,Mckay May,(215) 676-6969,Philadelphia,9319 Krewstown Rd,,19115,https://www.stationpizzakrewstown.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28880046088,Country Pizza,Chris Hubbard,(978) 342-2028,Fitchburg,6 Ashby State Rd,,1420,https://www.countrypizzafitchburg.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
27931853237,Stosh's Pizza,Kassidy Farrer,(586) 567-2260,Center Lane,24312 Van Dyke Ave,,48015,https://www.stoshspizza.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
26170836625,Zorba's Pizza Grill,Dallas Williams,(443) 858-4400,Edgewood,2000 Pulaski Highway,,21040,https://www.zorbaspizzagrill.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
27444845984,Seasons Pizza (Towson),Sean MacCourtney,(410) 321-8707,Towson,40 York Rd,,21204,http://seasonspizza.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
26286811044,Romeo's Pizza (Davidson),Chris Hubbard,(304) 280-5236,Davidson,610 Jetton St #150,,28036,https://romeospizza.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28320671354,Burrata Woodfired,Sean MacCourtney,(1740) 393-2003,Mount Vernon,668 N Sandusky St,,43050,https://burratawoodfired.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
29619966720,P & L Grill & Diner,,(201) 865-1121,Union City,590 32nd St,,7087,http://www.pandlgrillnj.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
28942009966,Big Guys Pizza (Bridgeville),Chris Hubbard,(412) 257-2222,Bridgeville,435 Bower Hill Road,,15017,bigguyspizzashop.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
26622468009,Bambino's Pizza & Subs,Mckay May,(419) 535-8558,Toledo,4466 Monroe St,,43613,https://www.bambinospizzatoledomenu.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28854070609,Brick House Pizza,Chris Hubbard,(540) 639-5793,Radford,311 West Main Street,,24141,https://www.brickhousepizzava.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
28534282051,Evel Pie,Dallas Williams,(702) 840-6460,Las Vegas,508 Fremont St,,89101,http://evelpie.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
25277624361,Romeo's Pizza (Clayton),Dallas Williams,(984) 246-9100,Clayton,1130 W Main St,200,27520,http://romeospizza.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
25578642964,Harbor Springs B.C. Pizza,Chris Hubbard,(231) 526-2424,Harbor Springs,930 State St,,49740,http://bc.pizza,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
26174938540,Kyrdino's Pizza,Chris Hubbard,(508) 821-5500,Taunton,73 Winthrop St,,2780,https://www.kyrdinos.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
28618519124,Romeos Pizza Apex NC,Vanessa Wright,(919) 355-2920,Apex,800 W Williams St Suite 160,200,27502,https://romeospizza.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
25030865514,Alpha Omega grill & bakery,Sean MacCourtney,(254) 732-7506,Waco,929 Franklin Ave,,76701,http://alphaomegawaco.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
23759451572,Hurricane Pizza Grill,Dallas Williams,(717) 684-6000,Columbia,4031 Columbia Avenue,,17512,https://www.hurricanepizza.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
